drugbank_id,drug_score,drug_neg_log_score,trustrank,drug_name,drug_atc_code,drug_atc_label,uniprot_id,symbol,ensembl_id,drug|protein,interaction_label,actions
DB15534,1.972632368767589e-06,5.704953844850338,90,,,,Q13619,CUL4A,ENSG00000139842,DB15534|Q13619,,
DB01394,1.947653665033876e-06,5.710488267548309,91,,,,P07437,TUBB,ENSG00000196230,DB01394|P07437,target_negativeEffect,"inhibitor, binder"
DB01394,1.947653665033876e-06,5.710488267548309,91,,,,P62906,RPL10A,ENSG00000198755,DB01394|P62906,,
DB01394,1.947653665033876e-06,5.710488267548309,91,,,,Q71U36,TUBA1A,ENSG00000167552,DB01394|Q71U36,,
DB01394,1.947653665033876e-06,5.710488267548309,91,,,,P06748,NPM1,ENSG00000181163,DB01394|P06748,,
DB01394,1.947653665033876e-06,5.710488267548309,91,,,,Q9BQE3,TUBA1C,ENSG00000167553,DB01394|Q9BQE3,,
DB01394,1.947653665033876e-06,5.710488267548309,91,,,,Q13619,CUL4A,ENSG00000139842,DB01394|Q13619,,
DB06195,1.9297531735779704e-06,5.714498236177838,92,,,,P07437,TUBB,ENSG00000196230,DB06195|P07437,,
DB06195,1.9297531735779704e-06,5.714498236177838,92,,,,P62906,RPL10A,ENSG00000198755,DB06195|P62906,,
DB06195,1.9297531735779704e-06,5.714498236177838,92,,,,Q71U36,TUBA1A,ENSG00000167552,DB06195|Q71U36,,
DB06195,1.9297531735779704e-06,5.714498236177838,92,,,,P06748,NPM1,ENSG00000181163,DB06195|P06748,,
DB06195,1.9297531735779704e-06,5.714498236177838,92,,,,Q9BQE3,TUBA1C,ENSG00000167553,DB06195|Q9BQE3,,
DB06195,1.9297531735779704e-06,5.714498236177838,92,,,,Q13619,CUL4A,ENSG00000139842,DB06195|Q13619,,
DB17635,1.9179375218184845e-06,5.717165544387159,93,,,,P07437,TUBB,ENSG00000196230,DB17635|P07437,,
DB17635,1.9179375218184845e-06,5.717165544387159,93,,,,P62906,RPL10A,ENSG00000198755,DB17635|P62906,,
DB17635,1.9179375218184845e-06,5.717165544387159,93,,,,Q71U36,TUBA1A,ENSG00000167552,DB17635|Q71U36,,
DB17635,1.9179375218184845e-06,5.717165544387159,93,,,,P06748,NPM1,ENSG00000181163,DB17635|P06748,,
DB17635,1.9179375218184845e-06,5.717165544387159,93,,,,Q9BQE3,TUBA1C,ENSG00000167553,DB17635|Q9BQE3,,
DB17635,1.9179375218184845e-06,5.717165544387159,93,,,,Q13619,CUL4A,ENSG00000139842,DB17635|Q13619,,
DB03393,1.852487274532102e-06,5.732244766678982,94,,,,P07437,TUBB,ENSG00000196230,DB03393|P07437,,
DB03393,1.852487274532102e-06,5.732244766678982,94,,,,P62906,RPL10A,ENSG00000198755,DB03393|P62906,,
DB03393,1.852487274532102e-06,5.732244766678982,94,,,,Q71U36,TUBA1A,ENSG00000167552,DB03393|Q71U36,,
DB03393,1.852487274532102e-06,5.732244766678982,94,,,,P06748,NPM1,ENSG00000181163,DB03393|P06748,,
DB03393,1.852487274532102e-06,5.732244766678982,94,,,,Q9BQE3,TUBA1C,ENSG00000167553,DB03393|Q9BQE3,,
DB03393,1.852487274532102e-06,5.732244766678982,94,,,,Q13619,CUL4A,ENSG00000139842,DB03393|Q13619,,
DB01742,1.852487274532102e-06,5.732244766678982,94,,,,P07437,TUBB,ENSG00000196230,DB01742|P07437,,
DB01742,1.852487274532102e-06,5.732244766678982,94,,,,P62906,RPL10A,ENSG00000198755,DB01742|P62906,,
DB01742,1.852487274532102e-06,5.732244766678982,94,,,,Q71U36,TUBA1A,ENSG00000167552,DB01742|Q71U36,,
DB01742,1.852487274532102e-06,5.732244766678982,94,,,,P06748,NPM1,ENSG00000181163,DB01742|P06748,,
DB01742,1.852487274532102e-06,5.732244766678982,94,,,,Q9BQE3,TUBA1C,ENSG00000167553,DB01742|Q9BQE3,,
DB01742,1.852487274532102e-06,5.732244766678982,94,,,,Q13619,CUL4A,ENSG00000139842,DB01742|Q13619,,
DB02419,1.852487274532102e-06,5.732244766678982,94,,,,P07437,TUBB,ENSG00000196230,DB02419|P07437,,
DB02419,1.852487274532102e-06,5.732244766678982,94,,,,P62906,RPL10A,ENSG00000198755,DB02419|P62906,,
DB02419,1.852487274532102e-06,5.732244766678982,94,,,,Q71U36,TUBA1A,ENSG00000167552,DB02419|Q71U36,,
DB02419,1.852487274532102e-06,5.732244766678982,94,,,,P06748,NPM1,ENSG00000181163,DB02419|P06748,,
DB02419,1.852487274532102e-06,5.732244766678982,94,,,,Q9BQE3,TUBA1C,ENSG00000167553,DB02419|Q9BQE3,,
DB02419,1.852487274532102e-06,5.732244766678982,94,,,,Q13619,CUL4A,ENSG00000139842,DB02419|Q13619,,
DB02059,1.79287591524189e-06,5.746449766874253,97,,,,P07437,TUBB,ENSG00000196230,DB02059|P07437,,
DB02059,1.79287591524189e-06,5.746449766874253,97,,,,P62906,RPL10A,ENSG00000198755,DB02059|P62906,,
DB02059,1.79287591524189e-06,5.746449766874253,97,,,,Q71U36,TUBA1A,ENSG00000167552,DB02059|Q71U36,,
DB02059,1.79287591524189e-06,5.746449766874253,97,,,,P06748,NPM1,ENSG00000181163,DB02059|P06748,,
DB02059,1.79287591524189e-06,5.746449766874253,97,,,,Q9BQE3,TUBA1C,ENSG00000167553,DB02059|Q9BQE3,,
DB02059,1.79287591524189e-06,5.746449766874253,97,,,,Q13619,CUL4A,ENSG00000139842,DB02059|Q13619,,
DB05122,1.791934140001525e-06,5.746677956258455,98,,,,P07437,TUBB,ENSG00000196230,DB05122|P07437,,
DB05122,1.791934140001525e-06,5.746677956258455,98,,,,P62906,RPL10A,ENSG00000198755,DB05122|P62906,,
DB05122,1.791934140001525e-06,5.746677956258455,98,,,,Q71U36,TUBA1A,ENSG00000167552,DB05122|Q71U36,,
DB05122,1.791934140001525e-06,5.746677956258455,98,,,,P06748,NPM1,ENSG00000181163,DB05122|P06748,,
DB05122,1.791934140001525e-06,5.746677956258455,98,,,,Q9BQE3,TUBA1C,ENSG00000167553,DB05122|Q9BQE3,,
DB05122,1.791934140001525e-06,5.746677956258455,98,,,,Q13619,CUL4A,ENSG00000139842,DB05122|Q13619,,
DB15442,1.7687007382981391e-06,5.752345642895998,99,Trilaciclib,V03,All other therapeutic products ,P07437,TUBB,ENSG00000196230,DB15442|P07437,,
DB15442,1.7687007382981391e-06,5.752345642895998,99,Trilaciclib,V03,All other therapeutic products ,P62906,RPL10A,ENSG00000198755,DB15442|P62906,,
DB15442,1.7687007382981391e-06,5.752345642895998,99,Trilaciclib,V03,All other therapeutic products ,Q71U36,TUBA1A,ENSG00000167552,DB15442|Q71U36,,
DB15442,1.7687007382981391e-06,5.752345642895998,99,Trilaciclib,V03,All other therapeutic products ,P06748,NPM1,ENSG00000181163,DB15442|P06748,,
DB15442,1.7687007382981391e-06,5.752345642895998,99,Trilaciclib,V03,All other therapeutic products ,Q9BQE3,TUBA1C,ENSG00000167553,DB15442|Q9BQE3,,
DB15442,1.7687007382981391e-06,5.752345642895998,99,Trilaciclib,V03,All other therapeutic products ,Q13619,CUL4A,ENSG00000139842,DB15442|Q13619,,
DB06822,1.7440099165882353e-06,5.758451049961189,100,,,,P07437,TUBB,ENSG00000196230,DB06822|P07437,,
DB06822,1.7440099165882353e-06,5.758451049961189,100,,,,P62906,RPL10A,ENSG00000198755,DB06822|P62906,,
DB06822,1.7440099165882353e-06,5.758451049961189,100,,,,Q71U36,TUBA1A,ENSG00000167552,DB06822|Q71U36,,
DB06822,1.7440099165882353e-06,5.758451049961189,100,,,,P06748,NPM1,ENSG00000181163,DB06822|P06748,,
DB06822,1.7440099165882353e-06,5.758451049961189,100,,,,Q9BQE3,TUBA1C,ENSG00000167553,DB06822|Q9BQE3,,
DB06822,1.7440099165882353e-06,5.758451049961189,100,,,,Q13619,CUL4A,ENSG00000139842,DB06822|Q13619,,
