drugbank_id,drug_score,drug_neg_log_score,trustrank,drug_name,drug_atc_code,drug_atc_label,uniprot_id,symbol,ensembl_id,drug|protein,interaction_label,actions
DB00481,1.0070103929149316e-05,4.996966047259376,74,Raloxifene,G03,Sex hormones and modulators of the genital system ,P30536,TSPO,ENSG00000100300,DB00481|P30536,,
DB00481,1.0070103929149316e-05,4.996966047259376,74,Raloxifene,G03,Sex hormones and modulators of the genital system ,P07437,TUBB,ENSG00000196230,DB00481|P07437,,
DB00481,1.0070103929149316e-05,4.996966047259376,74,Raloxifene,G03,Sex hormones and modulators of the genital system ,Q02750,MAP2K1,ENSG00000169032,DB00481|Q02750,,
DB00481,1.0070103929149316e-05,4.996966047259376,74,Raloxifene,G03,Sex hormones and modulators of the genital system ,P56181,NDUFV3,ENSG00000160194,DB00481|P56181,,
DB14011,1.0056234805419367e-05,4.997564594758512,75,Cannabinoids,N02,Analgesics,P35372,OPRM1,ENSG00000112038,DB14011|P35372,,
DB14011,1.0056234805419367e-05,4.997564594758512,75,Cannabinoids,N02,Analgesics,P03372,ESR1,ENSG00000091831,DB14011|P03372,,
DB14011,1.0056234805419367e-05,4.997564594758512,75,Cannabinoids,N02,Analgesics,P30536,TSPO,ENSG00000100300,DB14011|P30536,,
DB14011,1.0056234805419367e-05,4.997564594758512,75,Cannabinoids,N02,Analgesics,P07437,TUBB,ENSG00000196230,DB14011|P07437,,
DB14011,1.0056234805419367e-05,4.997564594758512,75,Cannabinoids,N02,Analgesics,Q02750,MAP2K1,ENSG00000169032,DB14011|Q02750,,
DB14011,1.0056234805419367e-05,4.997564594758512,75,Cannabinoids,N02,Analgesics,P56181,NDUFV3,ENSG00000160194,DB14011|P56181,,
DB12695,1.0048660309389853e-05,4.997891834663587,76,,,,P35372,OPRM1,ENSG00000112038,DB12695|P35372,,
DB12695,1.0048660309389853e-05,4.997891834663587,76,,,,P03372,ESR1,ENSG00000091831,DB12695|P03372,,
DB12695,1.0048660309389853e-05,4.997891834663587,76,,,,P30536,TSPO,ENSG00000100300,DB12695|P30536,,
DB12695,1.0048660309389853e-05,4.997891834663587,76,,,,P07437,TUBB,ENSG00000196230,DB12695|P07437,,
DB12695,1.0048660309389853e-05,4.997891834663587,76,,,,Q02750,MAP2K1,ENSG00000169032,DB12695|Q02750,,
DB12695,1.0048660309389853e-05,4.997891834663587,76,,,,P56181,NDUFV3,ENSG00000160194,DB12695|P56181,,
DB01109,1.0034744753684976e-05,4.9984936698606965,77,,,,P35372,OPRM1,ENSG00000112038,DB01109|P35372,,
DB01109,1.0034744753684976e-05,4.9984936698606965,77,,,,P03372,ESR1,ENSG00000091831,DB01109|P03372,,
DB01109,1.0034744753684976e-05,4.9984936698606965,77,,,,P30536,TSPO,ENSG00000100300,DB01109|P30536,,
DB01109,1.0034744753684976e-05,4.9984936698606965,77,,,,P07437,TUBB,ENSG00000196230,DB01109|P07437,,
DB01109,1.0034744753684976e-05,4.9984936698606965,77,,,,Q02750,MAP2K1,ENSG00000169032,DB01109|Q02750,,
DB01109,1.0034744753684976e-05,4.9984936698606965,77,,,,P56181,NDUFV3,ENSG00000160194,DB01109|P56181,,
DB01955,9.864042700702163e-06,5.005945056379966,78,,,,P35372,OPRM1,ENSG00000112038,DB01955|P35372,,
DB01955,9.864042700702163e-06,5.005945056379966,78,,,,P03372,ESR1,ENSG00000091831,DB01955|P03372,,
DB01955,9.864042700702163e-06,5.005945056379966,78,,,,P30536,TSPO,ENSG00000100300,DB01955|P30536,,
DB01955,9.864042700702163e-06,5.005945056379966,78,,,,P07437,TUBB,ENSG00000196230,DB01955|P07437,,
DB01955,9.864042700702163e-06,5.005945056379966,78,,,,Q02750,MAP2K1,ENSG00000169032,DB01955|Q02750,,
DB01955,9.864042700702163e-06,5.005945056379966,78,,,,P56181,NDUFV3,ENSG00000160194,DB01955|P56181,,
DB04841,9.58304239831568e-06,5.018496590395653,79,Flunarizine,N07,Other nervous system drugs ,P35372,OPRM1,ENSG00000112038,DB04841|P35372,,
DB04841,9.58304239831568e-06,5.018496590395653,79,Flunarizine,N07,Other nervous system drugs ,P03372,ESR1,ENSG00000091831,DB04841|P03372,,
DB04841,9.58304239831568e-06,5.018496590395653,79,Flunarizine,N07,Other nervous system drugs ,P30536,TSPO,ENSG00000100300,DB04841|P30536,,
DB04841,9.58304239831568e-06,5.018496590395653,79,Flunarizine,N07,Other nervous system drugs ,P07437,TUBB,ENSG00000196230,DB04841|P07437,,
DB04841,9.58304239831568e-06,5.018496590395653,79,Flunarizine,N07,Other nervous system drugs ,Q02750,MAP2K1,ENSG00000169032,DB04841|Q02750,,
DB04841,9.58304239831568e-06,5.018496590395653,79,Flunarizine,N07,Other nervous system drugs ,P56181,NDUFV3,ENSG00000160194,DB04841|P56181,,
DB01221,9.551056805564229e-06,5.019948571931199,80,Ketamine,N01,Anesthetics ,P35372,OPRM1,ENSG00000112038,DB01221|P35372,target,binder
DB01221,9.551056805564229e-06,5.019948571931199,80,Ketamine,N01,Anesthetics ,P03372,ESR1,ENSG00000091831,DB01221|P03372,,
DB01221,9.551056805564229e-06,5.019948571931199,80,Ketamine,N01,Anesthetics ,P30536,TSPO,ENSG00000100300,DB01221|P30536,,
DB01221,9.551056805564229e-06,5.019948571931199,80,Ketamine,N01,Anesthetics ,P07437,TUBB,ENSG00000196230,DB01221|P07437,,
DB01221,9.551056805564229e-06,5.019948571931199,80,Ketamine,N01,Anesthetics ,Q02750,MAP2K1,ENSG00000169032,DB01221|Q02750,,
DB01221,9.551056805564229e-06,5.019948571931199,80,Ketamine,N01,Anesthetics ,P56181,NDUFV3,ENSG00000160194,DB01221|P56181,,
DB00568,9.444174940356414e-06,5.024835976810615,81,,,,P35372,OPRM1,ENSG00000112038,DB00568|P35372,,
DB00568,9.444174940356414e-06,5.024835976810615,81,,,,P03372,ESR1,ENSG00000091831,DB00568|P03372,,
DB00568,9.444174940356414e-06,5.024835976810615,81,,,,P30536,TSPO,ENSG00000100300,DB00568|P30536,,
DB00568,9.444174940356414e-06,5.024835976810615,81,,,,P07437,TUBB,ENSG00000196230,DB00568|P07437,,
DB00568,9.444174940356414e-06,5.024835976810615,81,,,,Q02750,MAP2K1,ENSG00000169032,DB00568|Q02750,,
DB00568,9.444174940356414e-06,5.024835976810615,81,,,,P56181,NDUFV3,ENSG00000160194,DB00568|P56181,,
DB01198,9.377106974606324e-06,5.027931129505871,82,Zopiclone,N05,Psycholeptics ,P35372,OPRM1,ENSG00000112038,DB01198|P35372,,
DB01198,9.377106974606324e-06,5.027931129505871,82,Zopiclone,N05,Psycholeptics ,P03372,ESR1,ENSG00000091831,DB01198|P03372,,
DB01198,9.377106974606324e-06,5.027931129505871,82,Zopiclone,N05,Psycholeptics ,P30536,TSPO,ENSG00000100300,DB01198|P30536,target_positiveEffect,agonist
DB01198,9.377106974606324e-06,5.027931129505871,82,Zopiclone,N05,Psycholeptics ,P07437,TUBB,ENSG00000196230,DB01198|P07437,,
DB01198,9.377106974606324e-06,5.027931129505871,82,Zopiclone,N05,Psycholeptics ,Q02750,MAP2K1,ENSG00000169032,DB01198|Q02750,,
DB01198,9.377106974606324e-06,5.027931129505871,82,Zopiclone,N05,Psycholeptics ,P56181,NDUFV3,ENSG00000160194,DB01198|P56181,,
DB05737,9.298243173870835e-06,5.031599100044817,83,,,,P35372,OPRM1,ENSG00000112038,DB05737|P35372,,
DB05737,9.298243173870835e-06,5.031599100044817,83,,,,P03372,ESR1,ENSG00000091831,DB05737|P03372,,
DB05737,9.298243173870835e-06,5.031599100044817,83,,,,P30536,TSPO,ENSG00000100300,DB05737|P30536,,
DB05737,9.298243173870835e-06,5.031599100044817,83,,,,P07437,TUBB,ENSG00000196230,DB05737|P07437,,
DB05737,9.298243173870835e-06,5.031599100044817,83,,,,Q02750,MAP2K1,ENSG00000169032,DB05737|Q02750,,
DB05737,9.298243173870835e-06,5.031599100044817,83,,,,P56181,NDUFV3,ENSG00000160194,DB05737|P56181,,
DB00738,9.237594424582432e-06,5.034441109315329,84,,,,P35372,OPRM1,ENSG00000112038,DB00738|P35372,,
DB00738,9.237594424582432e-06,5.034441109315329,84,,,,P03372,ESR1,ENSG00000091831,DB00738|P03372,,
DB00738,9.237594424582432e-06,5.034441109315329,84,,,,P30536,TSPO,ENSG00000100300,DB00738|P30536,,
DB00738,9.237594424582432e-06,5.034441109315329,84,,,,P07437,TUBB,ENSG00000196230,DB00738|P07437,,
DB00738,9.237594424582432e-06,5.034441109315329,84,,,,Q02750,MAP2K1,ENSG00000169032,DB00738|Q02750,,
DB00738,9.237594424582432e-06,5.034441109315329,84,,,,P56181,NDUFV3,ENSG00000160194,DB00738|P56181,,
DB01133,9.216121398782428e-06,5.035451813166298,85,Tiludronic Acid,M05,Drugs for treatment of bone diseases ,P35372,OPRM1,ENSG00000112038,DB01133|P35372,,
DB01133,9.216121398782428e-06,5.035451813166298,85,Tiludronic Acid,M05,Drugs for treatment of bone diseases ,P03372,ESR1,ENSG00000091831,DB01133|P03372,,
DB01133,9.216121398782428e-06,5.035451813166298,85,Tiludronic Acid,M05,Drugs for treatment of bone diseases ,P30536,TSPO,ENSG00000100300,DB01133|P30536,,
DB01133,9.216121398782428e-06,5.035451813166298,85,Tiludronic Acid,M05,Drugs for treatment of bone diseases ,P07437,TUBB,ENSG00000196230,DB01133|P07437,,
DB01133,9.216121398782428e-06,5.035451813166298,85,Tiludronic Acid,M05,Drugs for treatment of bone diseases ,Q02750,MAP2K1,ENSG00000169032,DB01133|Q02750,,
DB01133,9.216121398782428e-06,5.035451813166298,85,Tiludronic Acid,M05,Drugs for treatment of bone diseases ,P56181,NDUFV3,ENSG00000160194,DB01133|P56181,,
DB02936,9.091609592524648e-06,5.041359221808989,86,,,,P35372,OPRM1,ENSG00000112038,DB02936|P35372,,
DB02936,9.091609592524648e-06,5.041359221808989,86,,,,P03372,ESR1,ENSG00000091831,DB02936|P03372,,
DB02936,9.091609592524648e-06,5.041359221808989,86,,,,P30536,TSPO,ENSG00000100300,DB02936|P30536,,
DB02936,9.091609592524648e-06,5.041359221808989,86,,,,P07437,TUBB,ENSG00000196230,DB02936|P07437,,
DB02936,9.091609592524648e-06,5.041359221808989,86,,,,Q02750,MAP2K1,ENSG00000169032,DB02936|Q02750,,
DB02936,9.091609592524648e-06,5.041359221808989,86,,,,P56181,NDUFV3,ENSG00000160194,DB02936|P56181,,
DB03121,9.091609592524648e-06,5.041359221808989,86,,,,P35372,OPRM1,ENSG00000112038,DB03121|P35372,,
DB03121,9.091609592524648e-06,5.041359221808989,86,,,,P03372,ESR1,ENSG00000091831,DB03121|P03372,,
DB03121,9.091609592524648e-06,5.041359221808989,86,,,,P30536,TSPO,ENSG00000100300,DB03121|P30536,,
DB03121,9.091609592524648e-06,5.041359221808989,86,,,,P07437,TUBB,ENSG00000196230,DB03121|P07437,,
DB03121,9.091609592524648e-06,5.041359221808989,86,,,,Q02750,MAP2K1,ENSG00000169032,DB03121|Q02750,,
DB03121,9.091609592524648e-06,5.041359221808989,86,,,,P56181,NDUFV3,ENSG00000160194,DB03121|P56181,,
DB02080,9.091609592524648e-06,5.041359221808989,86,,,,P35372,OPRM1,ENSG00000112038,DB02080|P35372,,
DB02080,9.091609592524648e-06,5.041359221808989,86,,,,P03372,ESR1,ENSG00000091831,DB02080|P03372,,
DB02080,9.091609592524648e-06,5.041359221808989,86,,,,P30536,TSPO,ENSG00000100300,DB02080|P30536,,
DB02080,9.091609592524648e-06,5.041359221808989,86,,,,P07437,TUBB,ENSG00000196230,DB02080|P07437,,
DB02080,9.091609592524648e-06,5.041359221808989,86,,,,Q02750,MAP2K1,ENSG00000169032,DB02080|Q02750,,
DB02080,9.091609592524648e-06,5.041359221808989,86,,,,P56181,NDUFV3,ENSG00000160194,DB02080|P56181,,
DB04112,9.091609592524648e-06,5.041359221808989,86,,,,P35372,OPRM1,ENSG00000112038,DB04112|P35372,,
DB04112,9.091609592524648e-06,5.041359221808989,86,,,,P03372,ESR1,ENSG00000091831,DB04112|P03372,,
DB04112,9.091609592524648e-06,5.041359221808989,86,,,,P30536,TSPO,ENSG00000100300,DB04112|P30536,,
DB04112,9.091609592524648e-06,5.041359221808989,86,,,,P07437,TUBB,ENSG00000196230,DB04112|P07437,,
DB04112,9.091609592524648e-06,5.041359221808989,86,,,,Q02750,MAP2K1,ENSG00000169032,DB04112|Q02750,,
DB04112,9.091609592524648e-06,5.041359221808989,86,,,,P56181,NDUFV3,ENSG00000160194,DB04112|P56181,,
DB04287,9.091609592524648e-06,5.041359221808989,86,,,,P35372,OPRM1,ENSG00000112038,DB04287|P35372,,
DB04287,9.091609592524648e-06,5.041359221808989,86,,,,P03372,ESR1,ENSG00000091831,DB04287|P03372,,
DB04287,9.091609592524648e-06,5.041359221808989,86,,,,P30536,TSPO,ENSG00000100300,DB04287|P30536,,
DB04287,9.091609592524648e-06,5.041359221808989,86,,,,P07437,TUBB,ENSG00000196230,DB04287|P07437,,
DB04287,9.091609592524648e-06,5.041359221808989,86,,,,Q02750,MAP2K1,ENSG00000169032,DB04287|Q02750,,
DB04287,9.091609592524648e-06,5.041359221808989,86,,,,P56181,NDUFV3,ENSG00000160194,DB04287|P56181,,
DB03784,9.091609592524648e-06,5.041359221808989,86,,,,P35372,OPRM1,ENSG00000112038,DB03784|P35372,,
DB03784,9.091609592524648e-06,5.041359221808989,86,,,,P03372,ESR1,ENSG00000091831,DB03784|P03372,,
DB03784,9.091609592524648e-06,5.041359221808989,86,,,,P30536,TSPO,ENSG00000100300,DB03784|P30536,,
DB03784,9.091609592524648e-06,5.041359221808989,86,,,,P07437,TUBB,ENSG00000196230,DB03784|P07437,,
DB03784,9.091609592524648e-06,5.041359221808989,86,,,,Q02750,MAP2K1,ENSG00000169032,DB03784|Q02750,,
DB03784,9.091609592524648e-06,5.041359221808989,86,,,,P56181,NDUFV3,ENSG00000160194,DB03784|P56181,,
DB03471,9.091609592524648e-06,5.041359221808989,86,,,,P35372,OPRM1,ENSG00000112038,DB03471|P35372,,
DB03471,9.091609592524648e-06,5.041359221808989,86,,,,P03372,ESR1,ENSG00000091831,DB03471|P03372,,
DB03471,9.091609592524648e-06,5.041359221808989,86,,,,P30536,TSPO,ENSG00000100300,DB03471|P30536,,
DB03471,9.091609592524648e-06,5.041359221808989,86,,,,P07437,TUBB,ENSG00000196230,DB03471|P07437,,
DB03471,9.091609592524648e-06,5.041359221808989,86,,,,Q02750,MAP2K1,ENSG00000169032,DB03471|Q02750,,
DB03471,9.091609592524648e-06,5.041359221808989,86,,,,P56181,NDUFV3,ENSG00000160194,DB03471|P56181,,
DB02504,9.091609592524648e-06,5.041359221808989,86,,,,P35372,OPRM1,ENSG00000112038,DB02504|P35372,,
DB02504,9.091609592524648e-06,5.041359221808989,86,,,,P03372,ESR1,ENSG00000091831,DB02504|P03372,,
DB02504,9.091609592524648e-06,5.041359221808989,86,,,,P30536,TSPO,ENSG00000100300,DB02504|P30536,,
DB02504,9.091609592524648e-06,5.041359221808989,86,,,,P07437,TUBB,ENSG00000196230,DB02504|P07437,,
DB02504,9.091609592524648e-06,5.041359221808989,86,,,,Q02750,MAP2K1,ENSG00000169032,DB02504|Q02750,,
DB02504,9.091609592524648e-06,5.041359221808989,86,,,,P56181,NDUFV3,ENSG00000160194,DB02504|P56181,,
DB01100,9.015767067950429e-06,5.044997317282555,94,Pimozide,N05,Psycholeptics ,P35372,OPRM1,ENSG00000112038,DB01100|P35372,,
DB01100,9.015767067950429e-06,5.044997317282555,94,Pimozide,N05,Psycholeptics ,P03372,ESR1,ENSG00000091831,DB01100|P03372,,
DB01100,9.015767067950429e-06,5.044997317282555,94,Pimozide,N05,Psycholeptics ,P30536,TSPO,ENSG00000100300,DB01100|P30536,,
DB01100,9.015767067950429e-06,5.044997317282555,94,Pimozide,N05,Psycholeptics ,P07437,TUBB,ENSG00000196230,DB01100|P07437,,
DB01100,9.015767067950429e-06,5.044997317282555,94,Pimozide,N05,Psycholeptics ,Q02750,MAP2K1,ENSG00000169032,DB01100|Q02750,,
DB01100,9.015767067950429e-06,5.044997317282555,94,Pimozide,N05,Psycholeptics ,P56181,NDUFV3,ENSG00000160194,DB01100|P56181,,
DB13345,8.974477297773244e-06,5.046990836711028,95,Dihydroergocristine,C04,Peripheral vasodilators ,P35372,OPRM1,ENSG00000112038,DB13345|P35372,,
DB13345,8.974477297773244e-06,5.046990836711028,95,Dihydroergocristine,C04,Peripheral vasodilators ,P03372,ESR1,ENSG00000091831,DB13345|P03372,,
DB13345,8.974477297773244e-06,5.046990836711028,95,Dihydroergocristine,C04,Peripheral vasodilators ,P30536,TSPO,ENSG00000100300,DB13345|P30536,,
DB13345,8.974477297773244e-06,5.046990836711028,95,Dihydroergocristine,C04,Peripheral vasodilators ,P07437,TUBB,ENSG00000196230,DB13345|P07437,,
DB13345,8.974477297773244e-06,5.046990836711028,95,Dihydroergocristine,C04,Peripheral vasodilators ,Q02750,MAP2K1,ENSG00000169032,DB13345|Q02750,,
DB13345,8.974477297773244e-06,5.046990836711028,95,Dihydroergocristine,C04,Peripheral vasodilators ,P56181,NDUFV3,ENSG00000160194,DB13345|P56181,,
DB01972,8.495669793956361e-06,5.070802375905914,96,,,,P35372,OPRM1,ENSG00000112038,DB01972|P35372,,
DB01972,8.495669793956361e-06,5.070802375905914,96,,,,P03372,ESR1,ENSG00000091831,DB01972|P03372,,
DB01972,8.495669793956361e-06,5.070802375905914,96,,,,P30536,TSPO,ENSG00000100300,DB01972|P30536,,
DB01972,8.495669793956361e-06,5.070802375905914,96,,,,P07437,TUBB,ENSG00000196230,DB01972|P07437,,
DB01972,8.495669793956361e-06,5.070802375905914,96,,,,Q02750,MAP2K1,ENSG00000169032,DB01972|Q02750,,
DB01972,8.495669793956361e-06,5.070802375905914,96,,,,P56181,NDUFV3,ENSG00000160194,DB01972|P56181,,
DB00836,8.463944819905986e-06,5.072427176652044,97,Loperamide,A07,"Antidiarrheals, intestinal antiinflammatory/antiinfective agents ",P35372,OPRM1,ENSG00000112038,DB00836|P35372,target_positiveEffect,agonist
DB00836,8.463944819905986e-06,5.072427176652044,97,Loperamide,A07,"Antidiarrheals, intestinal antiinflammatory/antiinfective agents ",P03372,ESR1,ENSG00000091831,DB00836|P03372,,
DB00836,8.463944819905986e-06,5.072427176652044,97,Loperamide,A07,"Antidiarrheals, intestinal antiinflammatory/antiinfective agents ",P30536,TSPO,ENSG00000100300,DB00836|P30536,,
DB00836,8.463944819905986e-06,5.072427176652044,97,Loperamide,A07,"Antidiarrheals, intestinal antiinflammatory/antiinfective agents ",P07437,TUBB,ENSG00000196230,DB00836|P07437,,
DB00836,8.463944819905986e-06,5.072427176652044,97,Loperamide,A07,"Antidiarrheals, intestinal antiinflammatory/antiinfective agents ",Q02750,MAP2K1,ENSG00000169032,DB00836|Q02750,,
DB00836,8.463944819905986e-06,5.072427176652044,97,Loperamide,A07,"Antidiarrheals, intestinal antiinflammatory/antiinfective agents ",P56181,NDUFV3,ENSG00000160194,DB00836|P56181,,
DB01406,8.347012279561672e-06,5.078468947593528,98,Danazol,G03,Sex hormones and modulators of the genital system ,P35372,OPRM1,ENSG00000112038,DB01406|P35372,,
DB01406,8.347012279561672e-06,5.078468947593528,98,Danazol,G03,Sex hormones and modulators of the genital system ,P03372,ESR1,ENSG00000091831,DB01406|P03372,target_positiveEffect,agonist
DB01406,8.347012279561672e-06,5.078468947593528,98,Danazol,G03,Sex hormones and modulators of the genital system ,P30536,TSPO,ENSG00000100300,DB01406|P30536,,
DB01406,8.347012279561672e-06,5.078468947593528,98,Danazol,G03,Sex hormones and modulators of the genital system ,P07437,TUBB,ENSG00000196230,DB01406|P07437,,
DB01406,8.347012279561672e-06,5.078468947593528,98,Danazol,G03,Sex hormones and modulators of the genital system ,Q02750,MAP2K1,ENSG00000169032,DB01406|Q02750,,
DB01406,8.347012279561672e-06,5.078468947593528,98,Danazol,G03,Sex hormones and modulators of the genital system ,P56181,NDUFV3,ENSG00000160194,DB01406|P56181,,
DB04464,8.338641198844348e-06,5.0789047129020695,99,,,,P35372,OPRM1,ENSG00000112038,DB04464|P35372,,
DB04464,8.338641198844348e-06,5.0789047129020695,99,,,,P03372,ESR1,ENSG00000091831,DB04464|P03372,,
DB04464,8.338641198844348e-06,5.0789047129020695,99,,,,P30536,TSPO,ENSG00000100300,DB04464|P30536,,
DB04464,8.338641198844348e-06,5.0789047129020695,99,,,,P07437,TUBB,ENSG00000196230,DB04464|P07437,,
DB04464,8.338641198844348e-06,5.0789047129020695,99,,,,Q02750,MAP2K1,ENSG00000169032,DB04464|Q02750,,
DB04464,8.338641198844348e-06,5.0789047129020695,99,,,,P56181,NDUFV3,ENSG00000160194,DB04464|P56181,,
DB03959,8.016708998195034e-06,5.096003880749857,100,,,,P35372,OPRM1,ENSG00000112038,DB03959|P35372,,
DB03959,8.016708998195034e-06,5.096003880749857,100,,,,P03372,ESR1,ENSG00000091831,DB03959|P03372,,
DB03959,8.016708998195034e-06,5.096003880749857,100,,,,P30536,TSPO,ENSG00000100300,DB03959|P30536,,
DB03959,8.016708998195034e-06,5.096003880749857,100,,,,P07437,TUBB,ENSG00000196230,DB03959|P07437,,
DB03959,8.016708998195034e-06,5.096003880749857,100,,,,Q02750,MAP2K1,ENSG00000169032,DB03959|Q02750,,
DB03959,8.016708998195034e-06,5.096003880749857,100,,,,P56181,NDUFV3,ENSG00000160194,DB03959|P56181,,
